:	Dot		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Black	Dot	0	Ideal	c2	Atrasar/10	Atrasar/20	Atrasar/30	c5	Voltar/10	Voltar/20	Voltar/30	c9	Desviar/10	Desviar/20	Desviar/30	c17	Todos/10	Todos/20	Todos/30	
Black	Dot	1	50		73.0	74.0	73.0		73.0	73.0	73.0		80.0	73.0	120.0		73.0	73.0	73.0	
Black	Dot	2	50		73.0	73.0	74.0		123.0	73.0	173.0		73.0	73.0	79.0		74.0	73.0	123.0	
Black	Dot	3	50		73.0	74.0	74.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	130.0	
Black	Dot	4	50		73.0	73.0	74.0		73.0	173.0	73.0		121.0	86.0	73.0		73.0	73.0	73.0	
Black	Dot	5	50		73.0	73.0	74.0		123.0	73.0	223.0		73.0	73.0	120.0		73.0	123.0	173.0	
Black	Dot	6	50		74.0	73.0	76.0		73.0	73.0	73.0		73.0	73.0	128.0		73.0	73.0	73.0	
Black	Dot	7	50		73.0	73.0	74.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	8	50		73.0	75.0	75.0		123.0	73.0	123.0		72.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	9	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	72.0		73.0	80.0	74.0	
Black	Dot	10	50		73.0	73.0	73.0		73.0	73.0	73.0		72.0	73.0	79.0		73.0	73.0	72.0	
Black	Dot	11	50		73.0	75.0	73.0		73.0	73.0	123.0		73.0	73.0	73.0		123.0	74.0	73.0	
Black	Dot	12	50		73.0	74.0	73.0		73.0	73.0	73.0		80.0	73.0	113.0		73.0	73.0	75.0	
Black	Dot	13	50		74.0	76.0	74.0		73.0	73.0	73.0		72.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	14	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	72.0	73.0		73.0	73.0	85.0	
Black	Dot	15	50		73.0	74.0	76.0		73.0	73.0	123.0		73.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	16	50		73.0	74.0	74.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	124.0	73.0	
Black	Dot	17	50		73.0	74.0	74.0		73.0	73.0	123.0		73.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	18	50		73.0	73.0	74.0		73.0	73.0	123.0		72.0	73.0	73.0		74.0	73.0	73.0	
Black	Dot	19	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	80.0	
Black	Dot	20	50		73.0	74.0	73.0		123.0	73.0	273.0		72.0	73.0	73.0		72.0	74.0	73.0	
Black	Dot	21	50		73.0	74.0	73.0		73.0	73.0	73.0		73.0	73.0	128.0		73.0	73.0	124.0	
Black	Dot	22	50		73.0	73.0	73.0		123.0	73.0	173.0		73.0	73.0	121.0		73.0	123.0	73.0	
Black	Dot	23	50		74.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	72.0	74.0	
Black	Dot	24	50		73.0	74.0	74.0		73.0	73.0	73.0		73.0	72.0	121.0		72.0	73.0	123.0	
Black	Dot	25	50		74.0	73.0	77.0		73.0	73.0	73.0		80.0	73.0	73.0		73.0	73.0	74.0	
Black	Dot	26	50		73.0	74.0	74.0		73.0	73.0	73.0		73.0	72.0	113.0		73.0	125.0	73.0	
Black	Dot	27	50		75.0	73.0	74.0		73.0	73.0	123.0		73.0	73.0	112.0		73.0	80.0	73.0	
Black	Dot	28	50		74.0	73.0	74.0		73.0	73.0	173.0		73.0	73.0	73.0		75.0	73.0	130.0	
Black	Dot	29	50		73.0	74.0	73.0		73.0	123.0	123.0		73.0	72.0	72.0		73.0	73.0	73.0	
Black	Dot	30	50		73.0	73.0	75.0		73.0	73.0	173.0		73.0	86.0	73.0		73.0	73.0	72.0	
Black	Dot	31	50		73.0	73.0	74.0		73.0	73.0	73.0		80.0	73.0	72.0		73.0	73.0	82.0	
Black	Dot	32	50		74.0	73.0	74.0		73.0	123.0	73.0		73.0	87.0	73.0		80.0	75.0	73.0	
Black	Dot	33	50		74.0	74.0	73.0		173.0	73.0	73.0		73.0	72.0	72.0		73.0	123.0	73.0	
Black	Dot	34	50		73.0	74.0	76.0		73.0	73.0	73.0		73.0	73.0	80.0		73.0	74.0	88.0	
Black	Dot	35	50		73.0	73.0	74.0		73.0	73.0	123.0		73.0	72.0	72.0		80.0	73.0	73.0	
Black	Dot	36	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	81.0	
Black	Dot	37	50		74.0	73.0	75.0		73.0	123.0	123.0		73.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	38	50		73.0	76.0	76.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	123.0	72.0	
Black	Dot	39	50		73.0	73.0	73.0		73.0	73.0	73.0		113.0	73.0	127.0		73.0	74.0	73.0	
Black	Dot	40	50		73.0	74.0	73.0		73.0	73.0	73.0		80.0	73.0	101.0		73.0	75.0	74.0	
Black	Dot	41	50		73.0	74.0	73.0		73.0	123.0	123.0		73.0	73.0	113.0		73.0	81.0	73.0	
Black	Dot	42	50		73.0	73.0	75.0		73.0	73.0	173.0		73.0	73.0	80.0		73.0	73.0	73.0	
Black	Dot	43	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	87.0	73.0		73.0	73.0	80.0	
Black	Dot	44	50		74.0	74.0	74.0		73.0	73.0	73.0		73.0	80.0	73.0		73.0	73.0	73.0	
Black	Dot	45	50		74.0	73.0	74.0		73.0	73.0	73.0		80.0	87.0	72.0		73.0	74.0	72.0	
Black	Dot	46	50		73.0	74.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0		80.0	79.0	74.0	
Black	Dot	47	50		74.0	73.0	73.0		73.0	73.0	173.0		73.0	73.0	73.0		73.0	73.0	80.0	
Black	Dot	48	50		73.0	74.0	73.0		73.0	73.0	173.0		73.0	73.0	73.0		73.0	80.0	74.0	
Black	Dot	49	50		74.0	74.0	74.0		73.0	73.0	123.0		73.0	72.0	72.0		73.0	72.0	73.0	
Black	Dot	50	50		73.0	74.0	74.0		73.0	73.0	73.0		73.0	80.0	73.0		124.0	73.0	73.0	
Black	Dot	51	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	79.0		73.0	73.0	123.0	
Black	Dot	52	50		73.0	74.0	75.0		123.0	73.0	73.0		73.0	73.0	134.0		73.0	73.0	74.0	
Black	Dot	53	50		73.0	73.0	73.0		123.0	73.0	73.0		73.0	73.0	73.0		73.0	72.0	74.0	
Black	Dot	54	50		73.0	73.0	73.0		73.0	73.0	123.0		72.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	55	50		74.0	73.0	73.0		73.0	73.0	73.0		73.0	120.0	168.0		73.0	73.0	80.0	
Black	Dot	56	50		74.0	74.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	57	50		73.0	74.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	74.0	
Black	Dot	58	50		73.0	74.0	74.0		73.0	73.0	73.0		73.0	73.0	72.0		73.0	130.0	74.0	
Black	Dot	59	50		74.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	72.0		73.0	73.0	85.0	
Black	Dot	60	50		73.0	73.0	73.0		73.0	123.0	123.0		73.0	79.0	80.0		73.0	73.0	73.0	
Black	Dot	61	50		73.0	73.0	75.0		73.0	73.0	73.0		73.0	73.0	72.0		73.0	73.0	73.0	
Black	Dot	62	50		73.0	73.0	73.0		73.0	123.0	73.0		73.0	72.0	72.0		74.0	73.0	73.0	
Black	Dot	63	50		73.0	74.0	75.0		73.0	73.0	173.0		72.0	73.0	73.0		73.0	73.0	74.0	
Black	Dot	64	50		75.0	75.0	73.0		123.0	173.0	73.0		73.0	73.0	94.0		73.0	73.0	75.0	
Black	Dot	65	50		74.0	74.0	73.0		73.0	73.0	273.0		80.0	73.0	112.0		73.0	74.0	74.0	
Black	Dot	66	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	80.0	73.0		73.0	73.0	73.0	
Black	Dot	67	50		73.0	74.0	74.0		73.0	73.0	123.0		73.0	73.0	72.0		123.0	123.0	73.0	
Black	Dot	68	50		74.0	73.0	73.0		73.0	73.0	73.0		73.0	126.0	73.0		73.0	73.0	74.0	
Black	Dot	69	50		73.0	75.0	75.0		73.0	73.0	73.0		73.0	112.0	128.0		73.0	74.0	73.0	
Black	Dot	70	50		73.0	74.0	74.0		73.0	73.0	73.0		73.0	79.0	73.0		73.0	73.0	73.0	
Black	Dot	71	50		73.0	73.0	74.0		73.0	73.0	223.0		73.0	73.0	72.0		73.0	72.0	129.0	
Black	Dot	72	50		73.0	79.0	75.0		73.0	123.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	73	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	121.0	80.0		73.0	72.0	73.0	
Black	Dot	74	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0		82.0	81.0	73.0	
Black	Dot	75	50		75.0	73.0	73.0		73.0	73.0	123.0		73.0	80.0	73.0		73.0	73.0	73.0	
Black	Dot	76	50		73.0	74.0	75.0		73.0	73.0	123.0		73.0	73.0	141.0		73.0	73.0	73.0	
Black	Dot	77	50		73.0	73.0	73.0		123.0	123.0	73.0		73.0	112.0	73.0		73.0	75.0	73.0	
Black	Dot	78	50		73.0	73.0	74.0		73.0	73.0	123.0		72.0	73.0	113.0		73.0	73.0	74.0	
Black	Dot	79	50		73.0	74.0	73.0		73.0	123.0	173.0		73.0	73.0	72.0		73.0	73.0	172.0	
Black	Dot	80	50		73.0	73.0	73.0		123.0	73.0	123.0		73.0	73.0	73.0		73.0	72.0	73.0	
Black	Dot	81	50		73.0	73.0	73.0		73.0	123.0	123.0		73.0	80.0	79.0		73.0	73.0	73.0	
Black	Dot	82	50		76.0	75.0	73.0		73.0	73.0	73.0		73.0	73.0	127.0		123.0	73.0	73.0	
Black	Dot	83	50		73.0	73.0	73.0		73.0	173.0	73.0		73.0	113.0	73.0		73.0	123.0	80.0	
Black	Dot	84	50		73.0	73.0	74.0		73.0	123.0	73.0		128.0	72.0	73.0		73.0	73.0	113.0	
Black	Dot	85	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	112.0	120.0		73.0	73.0	79.0	
Black	Dot	86	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	87	50		73.0	73.0	73.0		73.0	73.0	73.0		80.0	72.0	73.0		73.0	74.0	75.0	
Black	Dot	88	50		73.0	74.0	76.0		73.0	73.0	123.0		73.0	73.0	73.0		73.0	73.0	75.0	
Black	Dot	89	50		73.0	73.0	74.0		73.0	73.0	73.0		73.0	113.0	73.0		73.0	73.0	81.0	
Black	Dot	90	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	72.0		73.0	73.0	73.0	
Black	Dot	91	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	72.0	80.0		73.0	80.0	74.0	
Black	Dot	92	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	93	50		73.0	73.0	74.0		73.0	73.0	123.0		72.0	121.0	72.0		73.0	73.0	73.0	
Black	Dot	94	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	193.0		73.0	73.0	122.0	
Black	Dot	95	50		73.0	73.0	73.0		123.0	123.0	173.0		72.0	73.0	73.0		80.0	80.0	74.0	
Black	Dot	96	50		73.0	73.0	73.0		123.0	123.0	73.0		80.0	113.0	113.0		73.0	73.0	74.0	
Black	Dot	97	50		73.0	73.0	73.0		73.0	73.0	123.0		73.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	98	50		73.0	73.0	75.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	99	50		73.0	74.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	74.0	73.0	
Black	Dot	100	50		73.0	73.0	76.0		73.0	123.0	73.0		73.0	73.0	160.0		73.0	73.0	73.0	
Black	Dot	101	50		73.0	73.0	73.0		73.0	73.0	123.0		73.0	72.0	80.0		73.0	73.0	73.0	
Black	Dot	102	50		74.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	72.0		74.0	80.0	125.0	
Black	Dot	103	50		73.0	75.0	74.0		73.0	73.0	123.0		73.0	73.0	73.0		73.0	73.0	134.0	
Black	Dot	104	50		73.0	74.0	73.0		73.0	73.0	123.0		73.0	73.0	72.0		75.0	73.0	74.0	
Black	Dot	105	50		74.0	73.0	76.0		73.0	73.0	123.0		72.0	72.0	79.0		73.0	73.0	173.0	
Black	Dot	106	50		74.0	74.0	73.0		73.0	73.0	73.0		73.0	87.0	80.0		73.0	79.0	73.0	
Black	Dot	107	50		73.0	73.0	75.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	81.0	79.0	
Black	Dot	108	50		74.0	73.0	74.0		73.0	73.0	173.0		73.0	73.0	73.0		73.0	80.0	73.0	
Black	Dot	109	50		74.0	73.0	75.0		73.0	73.0	73.0		128.0	73.0	80.0		73.0	73.0	73.0	
Black	Dot	110	50		74.0	73.0	74.0		73.0	73.0	173.0		73.0	73.0	80.0		73.0	73.0	73.0	
Black	Dot	111	50		73.0	76.0	73.0		73.0	73.0	123.0		73.0	73.0	113.0		73.0	73.0	73.0	
Black	Dot	112	50		73.0	73.0	75.0		73.0	73.0	123.0		73.0	112.0	73.0		74.0	73.0	73.0	
Black	Dot	113	50		73.0	74.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	114	50		73.0	73.0	74.0		73.0	73.0	73.0		72.0	73.0	72.0		73.0	73.0	73.0	
Black	Dot	115	50		73.0	73.0	74.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	116	50		73.0	73.0	73.0		73.0	73.0	123.0		73.0	73.0	73.0		74.0	73.0	73.0	
Black	Dot	117	50		73.0	73.0	74.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	118	50		73.0	74.0	74.0		73.0	73.0	73.0		73.0	121.0	73.0		73.0	73.0	80.0	
Black	Dot	119	50		74.0	73.0	75.0		73.0	73.0	73.0		73.0	72.0	73.0		73.0	72.0	129.0	
Black	Dot	120	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	94.0	74.0	
Black	Dot	121	50		73.0	74.0	73.0		123.0	73.0	73.0		72.0	73.0	80.0		73.0	73.0	123.0	
Black	Dot	122	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	123	50		73.0	76.0	73.0		73.0	73.0	123.0		73.0	73.0	72.0		74.0	73.0	74.0	
Black	Dot	124	50		73.0	73.0	73.0		73.0	73.0	173.0		73.0	73.0	73.0		73.0	73.0	77.0	
Black	Dot	125	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	132.0	73.0	
Black	Dot	126	50		73.0	74.0	73.0		73.0	73.0	73.0		72.0	73.0	73.0		80.0	73.0	80.0	
Black	Dot	127	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	128.0	72.0		73.0	73.0	73.0	
Black	Dot	128	50		73.0	74.0	73.0		73.0	73.0	223.0		73.0	72.0	73.0		73.0	73.0	73.0	
Black	Dot	129	50		74.0	74.0	75.0		73.0	73.0	73.0		73.0	121.0	73.0		73.0	73.0	72.0	
Black	Dot	130	50		73.0	73.0	75.0		73.0	73.0	173.0		73.0	73.0	80.0		73.0	74.0	80.0	
Black	Dot	131	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	80.0		73.0	74.0	73.0	
Black	Dot	132	50		73.0	74.0	75.0		73.0	123.0	73.0		73.0	72.0	72.0		74.0	73.0	80.0	
Black	Dot	133	50		73.0	75.0	74.0		73.0	123.0	73.0		73.0	72.0	73.0		73.0	73.0	73.0	
Black	Dot	134	50		75.0	73.0	74.0		73.0	73.0	73.0		80.0	73.0	121.0		73.0	73.0	73.0	
Black	Dot	135	50		73.0	73.0	73.0		73.0	123.0	273.0		72.0	73.0	72.0		73.0	73.0	73.0	
Black	Dot	136	50		73.0	74.0	74.0		123.0	73.0	123.0		73.0	73.0	72.0		73.0	73.0	73.0	
Black	Dot	137	50		73.0	74.0	74.0		73.0	73.0	73.0		73.0	79.0	73.0		73.0	85.0	73.0	
Black	Dot	138	50		73.0	73.0	74.0		123.0	73.0	73.0		73.0	72.0	121.0		73.0	72.0	73.0	
Black	Dot	139	50		73.0	74.0	73.0		73.0	73.0	123.0		73.0	73.0	73.0		73.0	72.0	73.0	
Black	Dot	140	50		73.0	73.0	74.0		73.0	73.0	123.0		73.0	73.0	79.0		73.0	72.0	125.0	
Black	Dot	141	50		73.0	78.0	74.0		73.0	123.0	123.0		73.0	73.0	80.0		73.0	73.0	73.0	
Black	Dot	142	50		73.0	75.0	74.0		73.0	73.0	73.0		73.0	113.0	72.0		123.0	73.0	73.0	
Black	Dot	143	50		73.0	73.0	75.0		73.0	73.0	173.0		79.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	144	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	72.0	73.0		73.0	123.0	73.0	
Black	Dot	145	50		73.0	73.0	74.0		123.0	73.0	123.0		73.0	73.0	73.0		73.0	73.0	124.0	
Black	Dot	146	50		73.0	73.0	73.0		123.0	73.0	123.0		73.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	147	50		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0		73.0	73.0	73.0	
Black	Dot	148	50		73.0	73.0	73.0		73.0	123.0	73.0		73.0	73.0	73.0		72.0	73.0	73.0	
Black	Dot	149	50		73.0	73.0	74.0		73.0	73.0	73.0		80.0	80.0	73.0		73.0	72.0	73.0	
Black	Dot	150	50		73.0	74.0	80.0		73.0	73.0	123.0		73.0	73.0	80.0		73.0	73.0	80.0	
Black	Dot	151	50		73.0	74.0	76.0		73.0	73.0	73.0		73.0	73.0	112.0		73.0	82.0	74.0	
Black	Dot	152	50		73.0	73.0	74.0		73.0	123.0	73.0		73.0	127.0	121.0		73.0	73.0	73.0	
Black	Dot	153	50		73.0	75.0	76.0		73.0	73.0	123.0		73.0	73.0	72.0		73.0	73.0	125.0	
Black	Dot	154	50		73.0	73.0	77.0		73.0	73.0	73.0		73.0	73.0	73.0		123.0	73.0	73.0	
Black	Dot	155	50		73.0	75.0	74.0		73.0	123.0	223.0		73.0	127.0	73.0		72.0	73.0	123.0	
