:	Dot		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Black	Dot	0	5/I	5/10	5/20	5/30	4/I	4/10	4/20	4/30	3/I	3/10	3/20	3/30	2/I	2/10	2/20	2/30	1/I	1/10	1/20	1/30	0/I	0/10	0/20	0/30	-1/I	-1/10	-1/20	-1/30	-2/I	-2/10	-2/20	-2/30	-3-I	-3/10	-3/20	-3/30	-4/I	-4/10	-4/20	-4/30	-5/I	-5/10	-5/20	-5/30	
Black	Dot	1	30	43.0	43.0	73.0	32	46.0	46.0	110.0	34	49.0	49.0	49.0	36	52.0	52.0	88.0	38	55.0	55.0	55.0	40	58.0	58.0	58.0	42	103.0	103.0	61.0	44	64.0	64.0	64.0	46	67.0	67.0	113.0	48	70.0	70.0	70.0	50	73.0	73.0	73.0	
Black	Dot	2	30	43.0	43.0	43.0	32	46.0	46.0	46.0	34	49.0	49.0	49.0	36	52.0	52.0	52.0	38	55.0	55.0	55.0	40	138.0	98.0	98.0	42	61.0	103.0	61.0	44	108.0	152.0	108.0	46	67.0	113.0	67.0	48	70.0	70.0	70.0	50	123.0	73.0	173.0	
Black	Dot	3	30	43.0	43.0	43.0	32	78.0	46.0	46.0	34	49.0	49.0	49.0	36	52.0	52.0	52.0	38	55.0	55.0	55.0	40	58.0	58.0	98.0	42	61.0	103.0	103.0	44	64.0	64.0	64.0	46	67.0	67.0	113.0	48	118.0	70.0	118.0	50	73.0	73.0	73.0	
Black	Dot	4	30	43.0	43.0	43.0	32	46.0	46.0	46.0	34	83.0	151.0	49.0	36	52.0	52.0	88.0	38	55.0	55.0	55.0	40	98.0	58.0	98.0	42	61.0	61.0	61.0	44	108.0	64.0	108.0	46	67.0	67.0	113.0	48	70.0	118.0	70.0	50	73.0	173.0	73.0	
Black	Dot	5	30	43.0	43.0	43.0	32	78.0	46.0	78.0	34	49.0	49.0	49.0	36	52.0	52.0	160.0	38	55.0	55.0	55.0	40	58.0	58.0	58.0	42	61.0	61.0	145.0	44	64.0	64.0	152.0	46	67.0	67.0	67.0	48	118.0	118.0	70.0	50	123.0	73.0	223.0	
Black	Dot	6	30	73.0	43.0	73.0	32	46.0	46.0	46.0	34	49.0	49.0	83.0	36	52.0	88.0	88.0	38	55.0	55.0	55.0	40	58.0	98.0	98.0	42	61.0	61.0	61.0	44	64.0	108.0	64.0	46	113.0	67.0	67.0	48	70.0	70.0	118.0	50	73.0	73.0	73.0	
Black	Dot	7	30	43.0	73.0	43.0	32	46.0	46.0	46.0	34	49.0	49.0	49.0	36	52.0	52.0	52.0	38	55.0	55.0	55.0	40	58.0	98.0	98.0	42	61.0	145.0	61.0	44	64.0	64.0	64.0	46	67.0	67.0	113.0	48	70.0	118.0	70.0	50	73.0	73.0	73.0	
Black	Dot	8	30	43.0	73.0	103.0	32	46.0	46.0	46.0	34	83.0	49.0	49.0	36	52.0	52.0	52.0	38	55.0	131.0	93.0	40	58.0	58.0	58.0	42	61.0	61.0	61.0	44	64.0	108.0	64.0	46	67.0	67.0	205.0	48	70.0	70.0	70.0	50	123.0	73.0	123.0	
Black	Dot	9	30	43.0	43.0	43.0	32	46.0	46.0	110.0	34	49.0	49.0	49.0	36	52.0	52.0	52.0	38	55.0	55.0	55.0	40	58.0	98.0	98.0	42	61.0	61.0	61.0	44	64.0	64.0	64.0	46	67.0	67.0	67.0	48	70.0	118.0	70.0	50	73.0	73.0	73.0	
Black	Dot	10	30	43.0	43.0	43.0	32	78.0	46.0	78.0	34	49.0	49.0	49.0	36	52.0	52.0	88.0	38	55.0	55.0	55.0	40	58.0	58.0	138.0	42	103.0	61.0	61.0	44	64.0	108.0	64.0	46	113.0	67.0	67.0	48	70.0	70.0	70.0	50	73.0	73.0	73.0	
Black	Dot	11	30	43.0	43.0	43.0	32	46.0	46.0	46.0	34	49.0	49.0	49.0	36	88.0	52.0	52.0	38	55.0	55.0	55.0	40	58.0	58.0	58.0	42	103.0	61.0	61.0	44	64.0	64.0	64.0	46	113.0	67.0	67.0	48	70.0	70.0	70.0	50	73.0	73.0	123.0	
Black	Dot	12	30	43.0	43.0	43.0	32	46.0	46.0	46.0	34	49.0	49.0	49.0	36	52.0	52.0	52.0	38	55.0	55.0	55.0	40	58.0	58.0	58.0	42	61.0	61.0	103.0	44	64.0	64.0	64.0	46	67.0	67.0	67.0	48	70.0	70.0	70.0	50	73.0	73.0	73.0	
Black	Dot	13	30	43.0	43.0	133.0	32	46.0	46.0	46.0	34	83.0	83.0	49.0	36	52.0	52.0	52.0	38	55.0	55.0	55.0	40	58.0	58.0	58.0	42	61.0	61.0	61.0	44	64.0	64.0	64.0	46	113.0	67.0	67.0	48	70.0	70.0	118.0	50	73.0	73.0	73.0	
Black	Dot	14	30	43.0	43.0	43.0	32	46.0	46.0	78.0	34	49.0	49.0	49.0	36	88.0	52.0	88.0	38	55.0	55.0	55.0	40	58.0	58.0	98.0	42	103.0	103.0	61.0	44	64.0	64.0	64.0	46	113.0	67.0	67.0	48	70.0	118.0	70.0	50	73.0	73.0	73.0	
Black	Dot	15	30	43.0	43.0	43.0	32	46.0	46.0	78.0	34	49.0	49.0	49.0	36	52.0	88.0	88.0	38	55.0	93.0	55.0	40	58.0	58.0	58.0	42	61.0	103.0	145.0	44	64.0	64.0	108.0	46	67.0	67.0	67.0	48	118.0	70.0	70.0	50	73.0	73.0	123.0	
Black	Dot	16	30	43.0	43.0	43.0	32	46.0	46.0	46.0	34	49.0	49.0	49.0	36	52.0	52.0	52.0	38	55.0	55.0	93.0	40	58.0	58.0	58.0	42	61.0	103.0	61.0	44	64.0	64.0	64.0	46	67.0	67.0	67.0	48	70.0	70.0	70.0	50	73.0	73.0	73.0	
Black	Dot	17	30	43.0	103.0	73.0	32	46.0	46.0	78.0	34	49.0	49.0	83.0	36	52.0	52.0	52.0	38	55.0	93.0	55.0	40	58.0	98.0	58.0	42	61.0	61.0	61.0	44	64.0	108.0	64.0	46	67.0	113.0	67.0	48	70.0	118.0	70.0	50	73.0	73.0	123.0	
Black	Dot	18	30	73.0	43.0	43.0	32	46.0	46.0	78.0	34	49.0	49.0	49.0	36	52.0	52.0	52.0	38	55.0	55.0	55.0	40	58.0	58.0	58.0	42	61.0	61.0	61.0	44	64.0	64.0	196.0	46	67.0	67.0	113.0	48	70.0	70.0	70.0	50	73.0	73.0	123.0	
Black	Dot	19	30	43.0	43.0	43.0	32	46.0	46.0	46.0	34	49.0	49.0	83.0	36	52.0	52.0	52.0	38	55.0	55.0	55.0	40	58.0	58.0	58.0	42	61.0	61.0	145.0	44	108.0	64.0	64.0	46	67.0	113.0	205.0	48	70.0	70.0	70.0	50	73.0	73.0	73.0	
Black	Dot	20	30	73.0	43.0	103.0	32	46.0	46.0	46.0	34	49.0	83.0	49.0	36	52.0	52.0	52.0	38	55.0	55.0	93.0	40	58.0	58.0	58.0	42	61.0	61.0	103.0	44	64.0	64.0	64.0	46	67.0	67.0	67.0	48	70.0	70.0	70.0	50	123.0	73.0	273.0	
Black	Dot	21	30	43.0	43.0	43.0	32	46.0	46.0	46.0	34	49.0	151.0	151.0	36	52.0	52.0	52.0	38	55.0	55.0	55.0	40	58.0	58.0	58.0	42	61.0	145.0	103.0	44	108.0	64.0	64.0	46	67.0	67.0	113.0	48	70.0	70.0	118.0	50	73.0	73.0	73.0	
